aishe_code,institution_name,category,state,district,university_affiliation,source_year,verification_status,is_premium,naac_grade,established_year,cei_id,removal_reason
iiit-bhopal,Indian Institute of Information Technology Bhopal,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,,CEI-IN-E6ACFB5B7F95,INVALID_AISHE_FORMAT
spa-bhopal,School of Planning and Architecture Bhopal,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,2008,CEI-IN-1FAF008E7BA6,INVALID_AISHE_FORMAT
ips-academy-indore,IPS Academy,College,Madhya Pradesh,Indore,RGPV Bhopal,2020-21,UNVERIFIED,True,,,CEI-IN-629C54476087,INVALID_AISHE_FORMAT
medicaps-uni,Medi-Caps University,College,Madhya Pradesh,Indore,,2020-21,UNVERIFIED,True,,,CEI-IN-F3F0268A82A2,INVALID_AISHE_FORMAT
dhsgsu-sagar,Dr. Harisingh Gour Vishwavidyalaya,College,Madhya Pradesh,Sagar,,2020-21,UNVERIFIED,True,,1946,CEI-IN-41EA6F6383CD,INVALID_AISHE_FORMAT
mits-gwalior,Madhav Institute of Technology and Science,College,Madhya Pradesh,Gwalior,RGPV Bhopal,2020-21,UNVERIFIED,True,,1957,CEI-IN-C05BE326A379,INVALID_AISHE_FORMAT
nscb-medical-college-jabalpur,Netaji Subhash Chandra Bose Medical College,College,Madhya Pradesh,Jabalpur,MPMSU Jabalpur,2020-21,UNVERIFIED,True,,1955,CEI-IN-DB8B67644560,INVALID_AISHE_FORMAT
gajra-raja-gwalior,Gajra Raja Medical College,College,Madhya Pradesh,Gwalior,MPMSU Jabalpur,2020-21,UNVERIFIED,True,,1946,CEI-IN-58AA1B8CA7EE,INVALID_AISHE_FORMAT
avantika-uni,Avantika University,College,Madhya Pradesh,Ujjain,,2020-21,UNVERIFIED,True,,,CEI-IN-46D9B9C37147,INVALID_AISHE_FORMAT
vikram-uni-ujjain,Vikram University,College,Madhya Pradesh,Ujjain,,2020-21,UNVERIFIED,True,,1957,CEI-IN-C7E68A671CAD,INVALID_AISHE_FORMAT
aiims-bhopal,All India Institute of Medical Sciences Bhopal,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,2012,CEI-IN-186D07FEC453,INVALID_AISHE_FORMAT
davv-indore,Devi Ahilya Vishwavidyalaya,College,Madhya Pradesh,Indore,,2020-21,UNVERIFIED,True,A+,1964,CEI-IN-DFA74A4BAF44,INVALID_AISHE_FORMAT
mgm-medical-college-indore,Mahatma Gandhi Memorial Medical College,College,Madhya Pradesh,Indore,MPMSU Jabalpur,2020-21,UNVERIFIED,True,,1948,CEI-IN-E04C78C9D5C0,INVALID_AISHE_FORMAT
amity-gwalior,Amity University Gwalior,College,Madhya Pradesh,Gwalior,,2020-21,UNVERIFIED,True,,,CEI-IN-CDA16566DD3C,INVALID_AISHE_FORMAT
nliu-bhopal,National Law Institute University,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,1997,CEI-IN-0DA668EEF39F,INVALID_AISHE_FORMAT
jagran-lakecity-uni,Jagran Lakecity University,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,,CEI-IN-AD0372FBE71C,INVALID_AISHE_FORMAT
sage-uni-indore,SAGE University,College,Madhya Pradesh,Indore,,2020-21,UNVERIFIED,True,,,CEI-IN-66ACB2390299,INVALID_AISHE_FORMAT
rdvv-jabalpur,Rani Durgavati Vishwavidyalaya,College,Madhya Pradesh,Jabalpur,,2020-21,UNVERIFIED,True,,1956,CEI-IN-0C0751785B4F,INVALID_AISHE_FORMAT
national-institute-of-technolo-bhopal,National Institute of Technology Bhopal,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,,CEI-IN-51ABBFC33325,INVALID_AISHE_FORMAT
rgpv-bhopal,Rajiv Gandhi Proudyogiki Vishwavidyalaya,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,1998,CEI-IN-CDCED9CA4359,INVALID_AISHE_FORMAT
ign-tribal-uni,Indira Gandhi National Tribal University,College,Madhya Pradesh,Anuppur,,2020-21,UNVERIFIED,True,,2008,CEI-IN-E5FE339D0CD7,INVALID_AISHE_FORMAT
mcu-bhopal,Makhanlal Chaturvedi National University of Journalism and Communication,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,1990,CEI-IN-C99CD496894B,INVALID_AISHE_FORMAT
iit-indore,Indian Institute of Technology Indore,College,Madhya Pradesh,Indore,,2020-21,UNVERIFIED,True,,2009,CEI-IN-DB8FD2ECB2D9,INVALID_AISHE_FORMAT
iim-indore,Indian Institute of Management Indore,College,Madhya Pradesh,Indore,,2020-21,UNVERIFIED,True,,1996,CEI-IN-E2CEEF411609,INVALID_AISHE_FORMAT
jec-jabalpur,Jabalpur Engineering College,College,Madhya Pradesh,Jabalpur,RGPV Bhopal,2020-21,UNVERIFIED,True,,1947,CEI-IN-08A038743D60,INVALID_AISHE_FORMAT
oriental-bhopal,Oriental Institute of Science and Technology,College,Madhya Pradesh,Bhopal,RGPV Bhopal,2020-21,UNVERIFIED,True,,,CEI-IN-EAA644A4C5B7,INVALID_AISHE_FORMAT
barkatullah-uni,Barkatullah University,College,Madhya Pradesh,Bhopal,,2020-21,UNVERIFIED,True,,1970,CEI-IN-F92DF729FD0F,INVALID_AISHE_FORMAT
jiwaji-uni,Jiwaji University,College,Madhya Pradesh,Gwalior,,2020-21,UNVERIFIED,True,,1964,CEI-IN-FA898CD750C9,INVALID_AISHE_FORMAT
institute-of-technology-and-re-parbhani,Institute of Technology and Research Parbhani,College,Maharashtra,Osmanabad,,2020-21,UNVERIFIED,True,,,CEI-IN-1181CD4229AC,INVALID_AISHE_FORMAT
university-department-institut-dhule,University Department Institute Dhule,College,Maharashtra,Gadchiroli,,2020-21,UNVERIFIED,True,,,CEI-IN-2011437B19B5,INVALID_AISHE_FORMAT
afmc-pune,Armed Forces Medical College,College,Maharashtra,Pune,MUHS Nashik,2020-21,UNVERIFIED,True,,1948,CEI-IN-D53A85F76698,INVALID_AISHE_FORMAT
pumba-pune,Department of Management Sciences (PUMBA),College,Maharashtra,Pune,Savitribai Phule Pune University,2020-21,UNVERIFIED,True,,,CEI-IN-E59B3F7533C6,INVALID_AISHE_FORMAT
mithibai-mumbai,"Mithibai College of Arts, Chauhan Institute of Science & Amrutben Jivanlal College of Commerce and Economics",College,Maharashtra,Mumbai Suburban,University of Mumbai,2020-21,UNVERIFIED,True,A,,CEI-IN-4CE1F70427F2,INVALID_AISHE_FORMAT
university-department-and-rese-sangli,University Department and Research Sangli,College,Maharashtra,Kolhapur,,2020-21,UNVERIFIED,True,,,CEI-IN-20C1D6B90FAF,INVALID_AISHE_FORMAT
university-department-and-rese-nandurbar,University Department and Research Nandurbar,College,Maharashtra,Nagpur,,2020-21,UNVERIFIED,True,,,CEI-IN-C079034E30AE,INVALID_AISHE_FORMAT
institute-of-technology-and-re-ratnagiri,Institute of Technology and Research Ratnagiri,College,Maharashtra,Gadchiroli,,2020-21,UNVERIFIED,True,,,CEI-IN-ECF7EE0E05AD,INVALID_AISHE_FORMAT
bharatiya-vidya-bhavans-sardar-mumbai,Bharatiya Vidya Bhavan's Sardar Patel Institute of Technology,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-7837BC561B5D,INVALID_AISHE_FORMAT
shri-guru-gobind-singhji-insti-nanded,Shri Guru Gobind Singhji Institute of Engineering and Technology,College,Maharashtra,Nanded,,2020-21,UNVERIFIED,True,,,CEI-IN-1F7E441C191E,INVALID_AISHE_FORMAT
rajiv-gandhi-institute-of-tech-mumbai,Rajiv Gandhi Institute of Technology,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-890E11ADB169,INVALID_AISHE_FORMAT
pillai-college-of-engineering-navi-mumbai,Pillai College of Engineering,College,Maharashtra,Thane,,2020-21,UNVERIFIED,True,,,CEI-IN-D5956D93DCC2,INVALID_AISHE_FORMAT
fergusson-pune,Fergusson College (Autonomous),College,Maharashtra,Pune,Savitribai Phule Pune University,2020-21,UNVERIFIED,True,A+,1885,CEI-IN-FE071CEBB3B2,INVALID_AISHE_FORMAT
pcco-pune,Pimpri Chinchwad College of Engineering,College,Maharashtra,Pune,Savitribai Phule Pune University,2020-21,UNVERIFIED,True,A,,CEI-IN-4070F82225AC,INVALID_AISHE_FORMAT
university-department-institut-gondia,University Department Institute Gondia,College,Maharashtra,Hingoli,,2020-21,UNVERIFIED,True,,,CEI-IN-1631899BEF17,INVALID_AISHE_FORMAT
technical-institute-and-resear-kalyan,Technical Institute and Research Kalyan,College,Maharashtra,Jalgaon,,2020-21,UNVERIFIED,True,,,CEI-IN-0CCF0A178205,INVALID_AISHE_FORMAT
college-of-engineering-campus--kolhapur,College of Engineering Campus Kolhapur,College,Maharashtra,Sindhudurg,,2020-21,UNVERIFIED,True,,,CEI-IN-F109D4A2BFDC,INVALID_AISHE_FORMAT
institute-of-engineering-and-r-thane,Institute of Engineering and Research Thane,College,Maharashtra,Nandurbar,,2020-21,UNVERIFIED,True,,,CEI-IN-470C4462925F,INVALID_AISHE_FORMAT
engineering-college-institute--palghar,Engineering College Institute Palghar,College,Maharashtra,Bhandara,,2020-21,UNVERIFIED,True,,,CEI-IN-54572D34BEAF,INVALID_AISHE_FORMAT
veermata-jijabai-technological-mumbai,Veermata Jijabai Technological Institute,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-C541586B50FC,INVALID_AISHE_FORMAT
mahatma-gandhi-missions-colleg-navi-mumbai,Mahatma Gandhi Mission's College of Engineering,College,Maharashtra,Thane,,2020-21,UNVERIFIED,True,,,CEI-IN-E15AABC20DF8,INVALID_AISHE_FORMAT
spit-mumbai,Sardar Patel Institute of Technology,College,Maharashtra,Mumbai Suburban,University of Mumbai,2020-21,UNVERIFIED,True,,2005,CEI-IN-8DFE1194ADD8,INVALID_AISHE_FORMAT
technical-campus-campus-aurang-aurangabad,Technical Campus Campus Aurangabad,College,Maharashtra,Nashik,,2020-21,UNVERIFIED,True,,,CEI-IN-098BE5B41D5F,INVALID_AISHE_FORMAT
school-of-engineering-and-tech-satara,School of Engineering and Technology Satara,College,Maharashtra,Sangli,,2020-21,UNVERIFIED,True,,,CEI-IN-5E97FE045EDE,INVALID_AISHE_FORMAT
technical-institute-centre-was-washim,Technical Institute Centre Washim,College,Maharashtra,Jalna,,2020-21,UNVERIFIED,True,,,CEI-IN-94FB2E459548,INVALID_AISHE_FORMAT
institute-of-engineering-centr-beed,Institute of Engineering Centre Beed,College,Maharashtra,Mumbai Suburban,,2020-21,UNVERIFIED,True,,,CEI-IN-8D60FEF45FAD,INVALID_AISHE_FORMAT
institute-of-engineering-insti-sangli,Institute of Engineering Institute Sangli,College,Maharashtra,Palghar,,2020-21,UNVERIFIED,True,,,CEI-IN-5F8016DBB8C0,INVALID_AISHE_FORMAT
college-of-engineering-campus--panvel,College of Engineering Campus Panvel,College,Maharashtra,Akola,,2020-21,UNVERIFIED,True,,,CEI-IN-A22EFF0242D1,INVALID_AISHE_FORMAT
polytechnic-bhandara-bhandara,Polytechnic Bhandara,College,Maharashtra,Beed,,2020-21,UNVERIFIED,True,,,CEI-IN-163384D7D629,INVALID_AISHE_FORMAT
institute-of-technology-centre-latur,Institute of Technology Centre Latur,College,Maharashtra,Nagpur,,2020-21,UNVERIFIED,True,,,CEI-IN-6F08878FAFF3,INVALID_AISHE_FORMAT
polytechnic-campus-mumbai-mumbai,Polytechnic Campus Mumbai,College,Maharashtra,Sangli,,2020-21,UNVERIFIED,True,,,CEI-IN-6E5B71884D34,INVALID_AISHE_FORMAT
technical-institute-institute--wardha,Technical Institute Institute Wardha,College,Maharashtra,Osmanabad,,2020-21,UNVERIFIED,True,,,CEI-IN-50ADFA54896E,INVALID_AISHE_FORMAT
government-college-of-engineer-jalgaon,Government College of Engineering,College,Maharashtra,Jalgaon,,2020-21,UNVERIFIED,True,,,CEI-IN-A0D7F3B2B02E,INVALID_AISHE_FORMAT
anjuman-i-islams-kalsekar-tech-navi-mumbai,Anjuman-I-Islam's Kalsekar Technical Campus,College,Maharashtra,Thane,,2020-21,UNVERIFIED,True,,,CEI-IN-5E0AA3FE2446,INVALID_AISHE_FORMAT
vit-pune,Vishwakarma Institute of Technology,College,Maharashtra,Pune,Savitribai Phule Pune University,2020-21,UNVERIFIED,True,,1983,CEI-IN-022142269F48,INVALID_AISHE_FORMAT
bamu-aurangabad,Dr. Babasaheb Ambedkar Marathwada University,College,Maharashtra,Chhatrapati Sambhajinagar,,2020-21,UNVERIFIED,True,,1958,CEI-IN-E4D689AF7661,INVALID_AISHE_FORMAT
technical-institute-and-resear-dhule,Technical Institute and Research Dhule,College,Maharashtra,Amravati,,2020-21,UNVERIFIED,True,,,CEI-IN-CCFC9AD95D8C,INVALID_AISHE_FORMAT
college-of-engineering-and-tec-jalna,College of Engineering and Technology Jalna,College,Maharashtra,Beed,,2020-21,UNVERIFIED,True,,,CEI-IN-6570D59870DE,INVALID_AISHE_FORMAT
government-college-of-engineer-nagpur,Government College of Engineering Campus Nagpur,College,Maharashtra,Solapur,,2020-21,UNVERIFIED,True,,,CEI-IN-DD480505ECEB,INVALID_AISHE_FORMAT
institute-of-technology-centre-nashik,Institute of Technology Centre Nashik,College,Maharashtra,Kolhapur,,2020-21,UNVERIFIED,True,,,CEI-IN-AA36F0E84896,INVALID_AISHE_FORMAT
sardar-patel-college-of-engine-mumbai,Sardar Patel College of Engineering,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-B14C22B74144,INVALID_AISHE_FORMAT
thadomal-shahani-engineering-c-mumbai,Thadomal Shahani Engineering College,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-9C20F64C072C,INVALID_AISHE_FORMAT
fr-conceicao-rodrigues-college-mumbai,Fr. Conceicao Rodrigues College of Engineering,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-5EB5A10C80B2,INVALID_AISHE_FORMAT
marathwada-mitra-mandals-colle-pune,Marathwada Mitra Mandal's College of Engineering,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,,,CEI-IN-953E491D642B,INVALID_AISHE_FORMAT
aiims-nagpur,All India Institute of Medical Sciences Nagpur,College,Maharashtra,Nagpur,,2020-21,UNVERIFIED,True,,,CEI-IN-2212B7C30E8C,INVALID_AISHE_FORMAT
kem-mumbai,Seth G.S. Medical College and K.E.M. Hospital,College,Maharashtra,Mumbai City,MUHS Nashik,2020-21,UNVERIFIED,True,,1926,CEI-IN-84818BE664BC,INVALID_AISHE_FORMAT
dy-patil-pune,Dr. D.Y. Patil Vidyapeeth,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,A++,,CEI-IN-9A653104AAD9,INVALID_AISHE_FORMAT
shivaji-university-kolhapur,Shivaji University,College,Maharashtra,Kolhapur,,2020-21,UNVERIFIED,True,A++,1962,CEI-IN-DDF21B9E841C,INVALID_AISHE_FORMAT
technical-institute-institute--thane,Technical Institute Institute Thane,College,Maharashtra,Satara,,2020-21,UNVERIFIED,True,,,CEI-IN-EA5066713788,INVALID_AISHE_FORMAT
college-of-engineering-campus--amravati,College of Engineering Campus Amravati,College,Maharashtra,Chandrapur,,2020-21,UNVERIFIED,True,,,CEI-IN-F1217759AF78,INVALID_AISHE_FORMAT
technical-campus-yavatmal-yavatmal,Technical Campus Yavatmal,College,Maharashtra,Gondia,,2020-21,UNVERIFIED,True,,,CEI-IN-E13D7256FBF8,INVALID_AISHE_FORMAT
institute-of-engineering-and-r-chandrapur,Institute of Engineering and Research Chandrapur,College,Maharashtra,Bhandara,,2020-21,UNVERIFIED,True,,,CEI-IN-C7C01F8ACC2D,INVALID_AISHE_FORMAT
school-of-engineering-campus-b-bhandara,School of Engineering Campus Bhandara,College,Maharashtra,Parbhani,,2020-21,UNVERIFIED,True,,,CEI-IN-7A4A6075CCA4,INVALID_AISHE_FORMAT
engineering-college-institute--latur,Engineering College Institute Latur,College,Maharashtra,Ahmednagar,,2020-21,UNVERIFIED,True,,,CEI-IN-D1A094712E81,INVALID_AISHE_FORMAT
technical-campus-campus-osmana-osmanabad,Technical Campus Campus Osmanabad,College,Maharashtra,Mumbai City,,2020-21,UNVERIFIED,True,,,CEI-IN-45E99EB9A089,INVALID_AISHE_FORMAT
college-of-engineering-auranga-aurangabad,College of Engineering Aurangabad,College,Maharashtra,Sangli,,2020-21,UNVERIFIED,True,,,CEI-IN-2EFD8B1CA2A1,INVALID_AISHE_FORMAT
technical-campus-sindhudurg-sindhudurg,Technical Campus Sindhudurg,College,Maharashtra,Wardha,,2020-21,UNVERIFIED,True,,,CEI-IN-6D98AA297938,INVALID_AISHE_FORMAT
polytechnic-and-technology-jal-jalgaon,Polytechnic and Technology Jalgaon,College,Maharashtra,Chandrapur,,2020-21,UNVERIFIED,True,,,CEI-IN-AE3D346C7A95,INVALID_AISHE_FORMAT
university-department-and-rese-akola,University Department and Research Akola,College,Maharashtra,Jalna,,2020-21,UNVERIFIED,True,,,CEI-IN-230B2D70BDA1,INVALID_AISHE_FORMAT
university-department-of-chemi-mumbai,University Department of Chemical Technology,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-71D4B3007C2A,INVALID_AISHE_FORMAT
st-francis-institute-of-techno-mumbai,St. Francis Institute of Technology,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-1926A8D0EBB3,INVALID_AISHE_FORMAT
maharashtra-institute-of-techn-pune,Maharashtra Institute of Technology,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,,,CEI-IN-3880814D1BD9,INVALID_AISHE_FORMAT
pimpri-chinchwad-college-of-en-pune,Pimpri Chinchwad College of Engineering,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,,,CEI-IN-91C3EE90EF8E,INVALID_AISHE_FORMAT
jbims-mum,Jamnalal Bajaj Institute of Management Studies,College,Maharashtra,Mumbai City,University of Mumbai,2020-21,UNVERIFIED,True,,1965,CEI-IN-C4B85F10DF7B,INVALID_AISHE_FORMAT
coep-tech-pune,COEP Technological University,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,,1854,CEI-IN-31644370E55D,INVALID_AISHE_FORMAT
mnlu-mumbai,Maharashtra National Law University Mumbai,College,Maharashtra,Mumbai Suburban,,2020-21,UNVERIFIED,True,,2014,CEI-IN-46CD39CA5C40,INVALID_AISHE_FORMAT
polytechnic-campus-sindhudurg-sindhudurg,Polytechnic Campus Sindhudurg,College,Maharashtra,Dhule,,2020-21,UNVERIFIED,True,,,CEI-IN-FD40492F4E4D,INVALID_AISHE_FORMAT
school-of-engineering-campus-n-nandurbar,School of Engineering Campus Nandurbar,College,Maharashtra,Gondia,,2020-21,UNVERIFIED,True,,,CEI-IN-B8D430A62907,INVALID_AISHE_FORMAT
institute-of-engineering-centr-gondia,Institute of Engineering Centre Gondia,College,Maharashtra,Osmanabad,,2020-21,UNVERIFIED,True,,,CEI-IN-F7F3F5714197,INVALID_AISHE_FORMAT
school-of-engineering-nagpur-nagpur,School of Engineering Nagpur,College,Maharashtra,Thane,,2020-21,UNVERIFIED,True,,,CEI-IN-847DCDAA0D36,INVALID_AISHE_FORMAT
government-college-of-engineer-panvel,Government College of Engineering Panvel,College,Maharashtra,Chandrapur,,2020-21,UNVERIFIED,True,,,CEI-IN-755C00EC1F68,INVALID_AISHE_FORMAT
college-of-engineering-and-tec-sindhudurg,College of Engineering and Technology Sindhudurg,College,Maharashtra,Gondia,,2020-21,UNVERIFIED,True,,,CEI-IN-6BD4615A2B53,INVALID_AISHE_FORMAT
institute-of-chemical-technolo-mumbai,Institute of Chemical Technology,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-3DCEBE5F0F0B,INVALID_AISHE_FORMAT
bharati-vidyapeeth-deemed-univ-pune,Bharati Vidyapeeth Deemed University College of Engineering,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,,,CEI-IN-CEAAE37C3AB2,INVALID_AISHE_FORMAT
vidyalankar-institute-of-techn-mumbai,Vidyalankar Institute of Technology,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-2FB0169975B5,INVALID_AISHE_FORMAT
vishwakarma-institute-of-techn-pune,Vishwakarma Institute of Technology,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,,,CEI-IN-B83E925301D6,INVALID_AISHE_FORMAT
vnit-nagpur,Visvesvaraya National Institute of Technology,College,Maharashtra,Nagpur,,2020-21,UNVERIFIED,True,,,CEI-IN-5C049C73BE5B,INVALID_AISHE_FORMAT
gmc-nagpur,Government Medical College Nagpur,College,Maharashtra,Nagpur,MUHS Nashik,2020-21,UNVERIFIED,True,,1947,CEI-IN-7241BCD9AE7C,INVALID_AISHE_FORMAT
institute-of-technology-centre-kalyan,Institute of Technology Centre Kalyan,College,Maharashtra,Palghar,,2020-21,UNVERIFIED,True,,,CEI-IN-82F6E328ECF3,INVALID_AISHE_FORMAT
polytechnic-and-technology-gad-gadchiroli,Polytechnic and Technology Gadchiroli,College,Maharashtra,Washim,,2020-21,UNVERIFIED,True,,,CEI-IN-2EE70B126860,INVALID_AISHE_FORMAT
school-of-engineering-and-tech-mumbai,School of Engineering and Technology Mumbai,College,Maharashtra,Nashik,,2020-21,UNVERIFIED,True,,,CEI-IN-945580D783A7,INVALID_AISHE_FORMAT
technical-institute-institute--pune,Technical Institute Institute Pune,College,Maharashtra,Aurangabad,,2020-21,UNVERIFIED,True,,,CEI-IN-132894D7B888,INVALID_AISHE_FORMAT
technical-institute-centre-ako-akola,Technical Institute Centre Akola,College,Maharashtra,Bhandara,,2020-21,UNVERIFIED,True,,,CEI-IN-ACEF153F1D51,INVALID_AISHE_FORMAT
university-department-institut-kalyan,University Department Institute Kalyan,College,Maharashtra,Amravati,,2020-21,UNVERIFIED,True,,,CEI-IN-BBBE1C808484,INVALID_AISHE_FORMAT
technical-campus-campus-jalgao-jalgaon,Technical Campus Campus Jalgaon,College,Maharashtra,Washim,,2020-21,UNVERIFIED,True,,,CEI-IN-E2354450693A,INVALID_AISHE_FORMAT
indian-institute-of-technology-mumbai,Indian Institute of Technology Bombay,College,Maharashtra,Mumbai,,2020-21,UNVERIFIED,True,,,CEI-IN-08C7B423E5FB,INVALID_AISHE_FORMAT
college-of-engineering-pune-pune,College of Engineering Pune,College,Maharashtra,Pune,,2020-21,UNVERIFIED,True,,,CEI-IN-AE61850D4F68,INVALID_AISHE_FORMAT
datta-meghe-college-of-enginee-navi-mumbai,Datta Meghe College of Engineering,College,Maharashtra,Thane,,2020-21,UNVERIFIED,True,,,CEI-IN-638AAE2C8F72,INVALID_AISHE_FORMAT
aldel-education-trusts-st-john-palghar,Aldel Education Trust's St. John College of Engineering,College,Maharashtra,Palghar,,2020-21,UNVERIFIED,True,,,CEI-IN-A4FB4A5DE263,INVALID_AISHE_FORMAT
iit-nagpur,Indian Institute of Information Technology Nagpur,College,Maharashtra,Nagpur,,2020-21,UNVERIFIED,True,,,CEI-IN-80C1834F8450,INVALID_AISHE_FORMAT
institute-of-technology-instit-akola,Institute of Technology Institute Akola,College,Maharashtra,Yavatmal,,2020-21,UNVERIFIED,True,,,CEI-IN-40A78A90B849,INVALID_AISHE_FORMAT
institute-of-technology-instit-virar,Institute of Technology Institute Virar,College,Maharashtra,Nandurbar,,2020-21,UNVERIFIED,True,,,CEI-IN-CB379C1E7524,INVALID_AISHE_FORMAT
institute-of-technology-and-re-wardha,Institute of Technology and Research Wardha,College,Maharashtra,Hingoli,,2020-21,UNVERIFIED,True,,,CEI-IN-E93A3FEB747F,INVALID_AISHE_FORMAT
terna-engineering-college-navi-mumbai,Terna Engineering College,College,Maharashtra,Thane,,2020-21,UNVERIFIED,True,,,CEI-IN-47C131C07661,INVALID_AISHE_FORMAT
sies-graduate-school-of-techno-navi-mumbai,SIES Graduate School of Technology,College,Maharashtra,Thane,,2020-21,UNVERIFIED,True,,,CEI-IN-F4CB54B446F7,INVALID_AISHE_FORMAT
